OSC2011,HU001,year,id,v5,v6,v7,v8,v9,v10,v11,family,v15,v14,Nfamily,v16,v17,v18,v19,v20,house,v22,v23,v24,v25,age,v27,v28,v29,v30,v31,Income,v33,v34,v35,v36,v37,v38,consumme,shokuryou,juukyo,kounetu,kagu,hihuku,hoken,koutsu,kyouiku,goraku,other,v50,v51,v52,v53,v54,v55
OSC02011,00000HU001,2004,212,1,1,1,1,0,0,3,1,1,1,2,1,7,1,6,1,1,1,1979,99999,1,9,1,1,3,1,8048.3341,1218.2,1762032.101,811395.7331,760276.5856,190359.7823,1762032.101,710712.9228,549024.7516,74804.24064,17245.45715,14503.84831,6111.9321,27006.80555,13977.3235,121948.9108,0,61396.3081,212029.9255,161688.1712,811454.9271,239864.2511,14495.69403,3660.7,743.5
OSC02011,00000HU001,2004,213,1,1,1,1,0,0,3,1,1,0,4,1,1,2,3,2,2,99999,99999,1999,1,6,1,1,1,1,4491.0346,498.1,706834.2251,386857.9821,259945.117,60031.126,706834.2251,309920.1257,256459.184,66483.4265,15358.98562,20288.16137,4548.81341,21232.95158,6273.9081,29637.83595,17207.99077,30046.50723,45380.60344,53460.94173,330947.6408,65966.45865,12761.00177,711.4,229
OSC02011,00000HU001,2004,214,1,1,1,1,0,0,3,1,3,1,2,0,1,2,3,2,2,99999,99999,99999,2,15,3,99999,99999,5,10838.435,386.1,205211.958,30447.40371,121928.9615,52835.59271,205211.958,130763.2357,114497.854,42070.21743,8127.10254,13061.74155,4945.57634,1398.6511,7338.76316,11250.95798,0,9050.58816,17254.25573,16265.3817,35170.14858,39278.57369,2187.58712,911.6,485
OSC02011,00000HU001,2004,215,0,1,1,1,0,0,2,1,1,0,2,1,1,2,6,2,1,1,1936,99999,2,9,1,3,99999,3,4872.8237,464,663983.1459,334783.0827,265030.6407,64169.42254,663983.1459,278304.2824,227478.7401,62965.82058,8183.96039,15230.33325,8544.62294,7309.22817,15590.98856,34352.3911,0,19348.80697,55952.58812,50825.54237,309751.5381,75927.32545,1571.02575,345.6,672.4
OSC02011,00000HU001,2004,216,1,1,1,1,0,0,3,1,1,0,2,2,6,1,7,1,1,1,1973,99999,1,14,1,1,2,1,4491.0346,724.9,851227.2219,440153.4506,357002.6851,54071.08622,851227.2219,332895.0744,262852.7403,61806.26987,8808.44293,16761.46359,7639.69172,10482.85253,7561.57116,27188.71063,0,17479.31774,105124.4201,70042.33417,469558.8435,48773.30397,10785.86199,1442.9,64.4
OSC02011,00000HU001,2004,217,1,1,1,1,0,0,3,1,3,0,2,0,5,1,5,1,1,1,99999,99999,1,15,3,99999,99999,5,3958.7811,206.1,200811.5533,62606.70778,107391.5677,30813.27788,200811.5533,117655.2131,106666.8646,29865.36952,15329.99075,12363.40031,3686.46005,3172.26377,6574.70843,8825.76178,0,11300.15314,15548.75686,10988.3485,60866.26963,22290.07057,3569.78866,240.2,136
OSC02011,00000HU001,2004,218,1,1,1,1,0,0,3,1,1,0,4,1,1,1,6,1,2,99999,99999,2002,1,7,1,1,3,2,4190.1056,656.4,651423.0168,411490.9856,161503.6937,78428.33754,651423.0168,294254.6353,234631.3508,61358.32347,11979.17242,18222.21976,6598.75516,9146.69891,7451.32043,39669.61995,16745.17682,23317.2092,40142.85474,59623.28445,267319.7778,89848.60378,7428.25477,577.3,1001
OSC02011,00000HU001,2004,219,1,1,1,1,0,0,3,1,1,1,4,2,1,1,9,1,1,1,1935,99999,1,8,1,1,3,2,8048.3341,954.1,1176809.839,626377.8779,491244.6176,59187.34331,1176809.839,450684.232,344025.5692,85315.97933,17654.18633,18193.6222,7230.12822,13907.23903,11676.1462,45047.66941,17165.52842,40446.86035,87388.20976,106658.6627,660617.7869,65507.81995,7813.16696,750,1047.5
OSC02011,00000HU001,2004,220,1,1,1,1,0,0,3,1,1,1,4,1,1,2,5,2,1,1,1985,99999,1,8,1,3,99999,3,7802.8881,814.6,1063559.3,617096.2647,382396.6719,64066.36371,1063559.3,469874.245,391704.8438,69508.25524,6992.08768,19438.02476,7157.2071,19721.32347,17677.93633,37371.01855,31087.5631,67861.21597,114890.2116,78169.40125,541657.7185,52027.33677,6522.83413,743,1437.2
OSC02011,00000HU001,2004,221,1,1,1,1,0,0,3,1,3,1,2,0,5,2,4,2,2,99999,99999,99999,1,18,3,99999,99999,5,6530.4489,283.2,380579.5595,122217.4407,193678.0975,64684.02121,380579.5595,176393.169,163266.6137,50852.94971,16312.70309,11890.56663,2979.97673,3071.54464,13895.095,11332.36572,0,17150.54092,35780.87126,13126.55532,147007.1676,57179.22288,4415.11707,1614.3,0.4
OSC02011,00000HU001,2004,222,1,1,1,1,0,0,3,1,3,1,2,1,1,1,11,1,1,1,1933,99999,2,15,3,99999,99999,5,5566.7927,425.6,751960.672,265646.5112,354206.1671,132107.9938,751960.672,403754.1162,384343.3794,67934.60302,9715.36771,18240.0237,7069.26949,7572.46582,32744.38759,43233.7194,0,73301.97109,124531.5716,19410.73679,255674.7758,92531.78006,9941.50513,3057.8,136.8
OSC02011,00000HU001,2004,223,1,1,1,1,0,0,3,1,2,0,5,2,1,1,7,1,1,3,99999,99999,1,13,1,2,1,4,3877.921,445.2,0,0,0,0,86674.90674,86674.90674,86674.90674,35996.29948,234.336,13215.4356,2842.86479,4065.88251,5102.7835,8093.21266,5125.75308,4854.17772,7144.1614,0,0,0,4241.61792,184.3,293
OSC02011,00000HU001,2004,224,1,1,1,1,0,0,3,1,1,0,3,1,1,1,10,1,1,1,1939,99999,1,9,1,1,3,2,5877.6297,597.4,706255.5724,400899.076,262444.1546,42912.34176,706255.5724,338699.758,279793.2857,63106.19241,13664.34703,19162.08726,10297.2221,13903.20354,6497.05196,42627.33198,7917.17169,27116.80599,75501.87173,58906.47231,333811.5143,33744.30009,5387.2942,466.5,709.5
OSC02011,00000HU001,2004,225,1,1,1,1,0,0,3,1,1,0,2,1,7,1,8,1,1,1,1982,99999,1,14,2,1,5,2,4236.4746,462.7,578197.4463,315512.1763,210081.2981,52603.97196,578197.4463,234083.5139,199370.0489,51106.8726,11145.82351,13162.18212,5353.64485,6850.28366,5608.25749,24265.28312,2865,19157.39005,59855.31151,34713.46494,294429.6392,49684.29328,3223.895,848,375
OSC02011,00000HU001,2004,226,1,1,1,1,0,0,3,1,2,0,4,3,1,1,18,1,1,1,1933,99999,1,14,1,2,1,4,4571.8947,454.3,0,0,0,0,198975.283,183099.583,183099.583,57943.04883,6777.58503,16207.3593,7076.15716,6033.42714,12936.80124,20705.51741,2733.67534,15278.45711,37407.5544,0,15875.7,0,9320.92017,672.4,401.7
OSC02011,00000HU001,2004,227,1,1,1,1,0,0,3,1,3,0,3,0,1,1,13,1,2,99999,99999,99999,1,14,3,99999,99999,5,4907.3148,344.6,398885.8069,124320.3945,209804.8076,64760.6049,398885.8069,219272.7018,200148.9873,64493.6744,17789.27019,19178.55704,6866.95285,10964.4845,15922.06812,17453.93041,833.33333,13922.80726,32723.90914,19123.71458,119954.4884,59658.6167,6046.43349,1931.2,0.4
OSC02011,00000HU001,2004,228,1,1,1,1,0,0,3,1,3,0,3,0,1,1,10,1,1,1,1934,99999,1,14,3,99999,99999,5,4579.287,352.7,311338.1066,81622.00208,201285.1176,28430.98693,311338.1066,170803.8766,158111.1738,52435.88079,6916.17335,21559.20139,6618.17697,5127.37704,5307.17036,18929.47259,0,11681.34658,29536.37476,12692.70274,104005.1772,36529.05284,7185.3909,869.4,61
OSC02011,00000HU001,2004,229,1,1,1,1,0,0,3,1,2,1,2,1,7,1,1,2,2,99999,99999,2004,1,6,1,2,1,4,10883.6446,421.8,0,0,0,0,186343.8035,177548.8035,177548.8035,51530.47277,13078.16472,14611.37503,7793.3007,6421.20696,10242.92529,17729.42654,0,15608.69894,40533.23259,0,8795,0,7639.2031,698,507.3
OSC02011,00000HU001,2004,230,1,1,1,1,0,0,3,1,1,1,2,1,7,1,9,1,1,1,1933,99999,1,8,1,1,2,2,5603.312,558,680184.3576,344271.0787,280029.7081,55883.57078,680184.3576,265256.9504,214971.6357,43124.6794,14935.52362,13405.4864,5071.88946,11210.86414,14615.8288,24668.18549,2610,20076.39257,65252.78578,50285.31478,337036.9126,77890.49454,4929.00571,1140.6,757.5
OSC02011,00000HU001,2004,231,1,1,1,1,0,1,3,1,3,0,3,0,1,1,6,1,2,99999,99999,2004,2,10,4,99999,99999,5,6083.3098,171.7,142921.8233,28522.64338,86855.02872,27544.15121,142921.8233,94640.71782,86575.53415,38096.37115,9332.83468,10128.7882,1943.8095,2947.81308,5128.5377,6663.52737,669.07217,4060.55732,7604.22301,8065.18367,21170.57692,27110.52858,814.30762,309.4,11.5
OSC02011,00000HU001,2004,232,1,1,1,1,0,0,3,1,3,0,3,1,1,2,14,1,1,1,1969,99999,1,15,3,99999,99999,5,5470.1961,553.3,715536.9578,289785.9071,339417.3832,86333.66756,715536.9578,327185.8501,278956.342,81401.41862,14009.00532,22336.9512,17370.4606,9894.47479,9852.7483,25539.59596,99.44642,25966.9874,72485.25341,48229.50808,299871.0107,88480.09706,9035.1906,1581.3,129.4
OSC02011,00000HU001,2004,233,0,1,1,1,0,0,2,1,1,0,3,1,1,1,10,1,1,1,1927,99999,1,11,1,1,3,2,5319.7316,973.3,1107432.864,640279.7458,395618.3548,71534.76388,1107432.864,520901.2518,404501.1934,82560.10604,1888.51016,17120.16004,7354.22027,9784.48275,7018.56306,67151.90643,16628.22881,42882.06056,152112.9553,116400.0584,516579.3241,69952.28861,9587.65116,2309.3,193.9
OSC02011,00000HU001,2004,234,1,1,1,1,0,0,3,1,2,0,3,3,1,2,3,2,2,99999,99999,99999,2,12,1,2,1,4,5470.1961,999.6,0,0,0,0,361962.0511,337938.1879,337938.1879,100103.2314,11834.33127,25007.03405,20157.56846,17004.97438,24539.08504,42753.84463,1393.81395,37910.2451,57234.05958,0,24023.86323,0,13681.13076,2034.9,422.6
OSC02011,00000HU001,2004,235,1,1,1,1,0,0,3,1,1,0,5,3,1,1,19,1,1,1,1981,99999,1,12,1,1,3,1,4976.9192,924.5,1172769.999,615769.8498,449337.7793,107662.37,1172769.999,514720.1913,426622.8973,85844.70499,1509.96769,24703.26494,11182.06084,19640.00801,11167.80968,91302.8644,33183.61986,59707.6998,88380.89705,88097.29401,532291.5917,125758.216,3782.00586,1629.4,722
OSC02011,00000HU001,2004,236,1,1,1,1,0,0,3,1,1,0,5,2,1,1,10,1,1,1,1976,99999,1,11,1,3,99999,3,3854.6855,1336.4,2114170.717,965542.602,951972.0435,196656.0716,2114170.717,978498.5218,824754.7059,124031.1136,21036.4063,30418.17161,42733.90628,60531.95663,27273.98575,191530.6938,93475.08678,63975.96566,169747.4195,153743.8159,925669.1461,210003.0492,20407.54406,2206.5,202.1
OSC02011,00000HU001,2004,237,1,1,1,1,0,0,3,1,1,0,2,1,5,1,12,1,1,1,1984,99999,1,13,1,1,2,2,4752.987,557.8,724516.92,452926.0105,220689.3871,50901.52246,724516.92,344312.734,296118.9853,58930.04727,8976.05169,16601.11276,12187.42247,10187.68435,6602.40086,36210.64461,0,20142.95426,126280.667,48193.74875,334697.8074,45506.37862,6861.17516,1229.9,264
OSC02011,00000HU001,2004,238,1,1,1,1,0,0,3,1,1,1,4,2,1,1,7,1,1,1,1930,99999,1,10,1,1,3,2,5566.7927,588.7,829147.1308,425863.974,357270.3253,46012.83154,829147.1308,317117.597,258654.7587,71179.51986,19015.83299,18263.49843,8206.91074,6630.08674,8522.50109,37281.56232,11723.46482,26472.77415,51358.60751,58462.83832,469349.3175,42680.2163,2503.16813,505.6,1475.7
OSC02011,00000HU001,2004,239,1,1,1,1,0,0,3,1,2,1,4,2,1,1,5,1,1,1,1930,99999,1,11,1,1,2,4,7621.7905,911.8,0,0,0,0,339180.1088,303744.9907,303744.9907,85994.48668,19883.73575,24563.67235,16834.32969,12711.695,13192.07904,47545.8798,10852.08193,20219.91782,51947.11263,0,35435.1181,0,1998.23442,705.5,703.8
OSC02011,00000HU001,2004,240,1,1,1,1,1,0,3,1,1,1,4,1,1,1,6,1,1,1,1981,99999,1,10,1,3,99999,3,5512.1459,512,418279.6551,247772.3295,108201.6646,62305.6611,418279.6551,247342.5122,226064.8897,71474.55613,2432.39472,18142.0195,15234.08426,13606.70256,12903.1994,31434.02038,4763.83005,25859.42914,30214.6536,21277.6225,140705.6271,30231.51578,3156.60755,577.6,195.5
OSC02011,00000HU001,2004,241,1,1,1,1,0,0,3,1,1,0,3,1,1,1,10,1,1,1,1976,99999,1,12,1,1,3,2,5551.0562,1267.1,1986756.137,933739.1689,935186.2569,117830.7113,1986756.137,1054950.54,889637.5727,93841.37508,119819.9195,22789.1657,17320.01083,36350.23408,14008.06091,220233.4726,103908.0295,49843.46909,211523.8354,165312.9674,820216.5224,111589.0747,6205.66226,2595.3,221.7
OSC02011,00000HU001,2004,242,1,1,1,1,0,0,3,1,3,0,2,1,5,2,5,2,2,99999,99999,99999,1,14,3,99999,99999,5,5453.9572,441,528145.5714,153227.5026,273264.8362,101653.2326,528145.5714,255094.7429,237288.1841,60863.98,8297.53212,17777.47487,8353.73997,10590.21292,13703.39515,23331.46177,0,32286.68184,62083.70542,17806.55888,186912.5058,86138.32267,9033.90143,1680.2,28.4
OSC02011,00000HU001,2004,243,1,1,1,1,0,0,3,1,1,0,3,2,1,1,12,1,1,1,1935,99999,1,8,1,1,3,1,4976.9192,802.7,1088570.596,544525.3026,485583.796,58461.49776,1088570.596,464564.8451,376874.243,67431.7503,6171.7296,21303.69893,7827.11706,12127.77693,11829.95977,47560.47653,13187.90107,26037.6635,163396.1693,87690.60207,563360.9137,60644.83758,11530.70781,689.2,960.9
OSC02011,00000HU001,2004,244,1,1,1,1,0,0,3,1,1,0,4,2,1,1,17,1,1,1,1987,99999,1,12,1,1,3,2,4571.8947,828.5,967004.8188,529916.023,345474.7885,91614.00725,967004.8188,406796.4441,321925.7909,71481.91423,4736.63333,18015.21279,9347.45664,19511.70076,7161.71835,52043.76823,33827.77406,24807.28483,80992.32766,84870.65317,446689.9606,113518.4141,7091.03662,1123.4,765.8
OSC02011,00000HU001,2004,245,1,1,1,1,0,0,3,1,1,1,5,2,1,1,8,1,1,1,1935,99999,1,10,1,1,4,1,8930.749,1066.7,1492025.302,780130.9897,594877.9521,117016.3606,1492025.302,645027.4206,510229.0481,104514.9137,5446.44394,25478.00357,11466.31362,13132.1133,9063.1209,59806.74929,124744.5006,48981.11842,107595.7709,134798.3725,720113.2376,126884.6443,11413.7061,2169.1,590.8
OSC02011,00000HU001,2004,246,1,1,1,1,0,0,3,1,1,1,5,2,1,1,9,1,1,1,1936,99999,1,10,1,1,5,2,5075.9009,575.3,591833.969,341977.8294,209960.9297,39895.2099,591833.969,271005.3281,236762.4845,62045.02103,26002.18004,20789.60678,3446.03894,10596.17785,7737.54754,30539.58299,17330.08126,19969.3272,38306.92087,34242.84363,252712.6265,68116.01437,3771.4122,798.5,487.7
OSC02011,00000HU001,2004,247,1,1,1,1,0,0,3,1,2,0,4,2,6,2,19,1,1,1,1977,99999,1,12,1,2,1,4,5470.1961,705.4,0,0,0,0,223390.2747,191780.7508,191780.7508,68945.34138,2308.41223,25113.70136,6642.67122,3970.1538,10595.69325,28742.96606,11961.06947,13952.93298,19547.80905,0,31609.52387,0,9395.98113,1108.4,387.2
OSC02011,00000HU001,2004,248,1,1,1,1,0,0,3,1,1,0,3,1,1,1,4,1,1,2,1986,99999,1,6,1,3,99999,3,4745.5946,560.6,457884.3716,248490.5964,161512.5733,47881.20187,457884.3716,234717.3309,214142.1953,51419.50342,15397.51235,18564.6705,6101.04495,11346.63174,7692.88624,27458.55196,2427.65579,26169.48956,47564.24878,20575.13561,169469.2827,53697.75796,4210.99069,643.3,56.5
OSC02011,00000HU001,2004,249,1,1,1,1,0,0,3,1,3,0,2,0,6,1,13,1,1,1,1977,99999,1,13,3,99999,99999,5,5400.5917,422.1,669947.8071,227942.3924,346855.8364,95149.57834,669947.8071,292022.0109,254404.2556,66816.31156,13480.61924,18352.50198,10744.43611,5669.162,12095.11366,23304.96226,0,47793.03482,56148.114,37617.75528,281711.5844,96214.21176,7216.70488,1434.7,21.7
OSC02011,00000HU001,2004,250,1,1,1,1,0,0,3,1,3,0,3,0,4,1,18,1,1,1,1929,99999,1,13,3,99999,99999,5,4637.0136,662.3,1126020.274,325683.7324,632675.3392,167661.2019,1126020.274,537791.5644,475883.2967,75950.42001,14823.12159,24497.77079,13069.19246,8536.77567,31407.41325,141603.3385,0,51278.7948,114716.4696,61908.26767,446371.4066,141857.3025,12646.53704,3299.4,128.2
OSC02011,00000HU001,2004,251,1,1,1,1,0,0,3,1,1,1,6,3,1,1,15,1,1,1,1929,99999,1,8,1,1,2,1,6530.4489,739.8,960058.9693,508385.4503,384179.4326,67494.08637,960058.9693,408402.5017,335435.2612,98060.90465,3692.2282,22055.12437,11188.55862,8479.40425,10515.28753,43281.43352,32644.46878,29363.52401,76154.32731,72967.24045,468253.9267,83402.54088,1563.26622,885.8,515.9
OSC02011,00000HU001,2004,252,1,1,1,1,0,0,3,1,2,0,3,1,1,2,7,2,1,3,99999,99999,2,17,1,2,1,4,4324.727,579,0,0,0,0,168923.091,168923.091,168923.091,60611.59501,7732.14419,19793.50244,6029.06699,5130.93333,13475.93616,17040.34832,2700,14053.44197,22356.12258,0,0,0,8381.3614,1964,361.4
OSC02011,00000HU001,2004,253,1,1,1,1,0,0,3,1,1,0,4,2,6,1,19,1,1,1,99999,99999,1,11,1,1,3,2,5327.124,1307.7,2633325.769,1007517.529,1527768.604,98039.63578,2633325.769,1306397.607,1165180.146,108684.7329,65987.84274,25982.48644,17451.2222,33626.31436,22207.85739,448876.3655,93619.157,71574.87662,277169.2906,141217.4613,1225864.087,101064.0749,19157.86835,2285.8,843.4
OSC02011,00000HU001,2004,254,1,1,1,1,0,0,3,1,2,0,2,1,5,1,16,1,1,1,1934,99999,1,14,1,2,1,4,4602.5225,417.2,0,0,0,0,174107.2701,174107.2701,174107.2701,50992.49772,6870.59957,14011.95658,6569.13595,9886.6704,19087.56502,17892.72519,0,13010.89285,35785.22675,0,0,0,4242.1199,1900.1,144.8
OSC02011,00000HU001,2004,255,1,1,1,0,99999,99999,3,1,1,0,4,2,1,1,13,1,1,1,1972,99999,1,8,1,1,3,2,4190.1056,619.8,741520.9941,387304.7661,287948.7826,66267.44535,741520.9941,323900.2421,272536.9808,63320.31537,3390.63333,21656.30175,7365.94352,16887.68318,17952.45427,45784.64817,19347.49699,23416.54552,53414.95869,51363.26135,358591.417,59029.33497,12429.89028,457.9,389.8
OSC02011,00000HU001,2004,256,1,1,1,1,0,0,3,1,1,0,4,3,1,1,14,1,1,1,1928,99999,1,11,1,3,99999,3,5882.613,969.4,1023950.387,547288.9271,419912.3797,56749.08065,1023950.387,430385.9423,337130.8044,79302.84311,8851.31551,23848.38672,9516.33837,9386.12155,12663.17009,50988.36326,23190.67757,25143.70995,94239.87828,93255.1379,538572.2225,54992.22263,8105.84144,1304.2,711
OSC02011,00000HU001,2004,257,1,1,1,1,0,0,3,1,2,0,5,5,1,1,19,1,1,1,1977,99999,1,17,1,2,1,4,4444.6656,626.7,0,0,0,0,357377.3568,333716.8234,333716.8234,90024.71957,7880.82186,28250.78121,5701.62918,12398.53119,15310.86708,45826.05384,19815.25984,41487.94389,67020.2158,0,23660.53333,0,5982.69348,878.7,337.7
OSC02011,00000HU001,2004,258,1,1,1,0,99999,99999,3,1,1,1,3,1,1,1,14,1,1,1,1933,99999,1,12,1,1,3,2,5848.7579,1376.4,1895323.537,948059.8526,753136.112,194127.5721,1895323.537,767612.6592,569667.9839,105614.5062,76708.8813,18820.71059,20804.97625,31201.34353,14505.80237,70532.11056,12360.87413,70273.15925,148845.6197,197944.6753,974811.5294,152899.3481,12458.57297,2314,960.2
OSC02011,00000HU001,2004,259,1,1,1,1,0,0,3,1,1,0,4,1,1,1,9,1,1,1,1937,99999,1,7,1,1,3,1,4270.9657,629.3,873329.1506,496016.5657,269769.7851,107542.7998,873329.1506,386704.6336,313616.1961,65746.68032,4506.24236,20269.31592,4197.24896,10074.88051,10208.91096,47684.35169,27311.45693,22094.24642,101522.862,73088.43751,370899.5344,115724.9826,3442.17823,397.7,1214.7
OSC02011,00000HU001,2004,260,1,1,1,1,0,0,3,1,1,0,3,2,1,1,3,1,2,99999,99999,2002,1,9,1,1,3,2,5902.2175,727.7,973136.2279,524067.6982,357016.0234,92052.50619,973136.2279,362270.0067,278091.3503,64209.68898,10010.98656,23725.57458,11886.04847,13402.19811,3641.3291,43272.82722,12133.19105,28954.06467,66855.44161,84178.65635,495354.6464,115511.5748,7567.50802,802.7,1311.1
OSC02011,00000HU001,2004,261,1,1,1,1,0,0,3,1,1,1,2,1,5,1,19,1,1,1,1974,99999,1,12,1,1,2,2,5848.7579,765.7,941603.2784,509434.1981,372394.8126,59774.2677,941603.2784,382721.8995,300269.0839,57545.83744,29762.40991,16048.57085,7558.77387,15142.04341,8670.09517,41103.88841,0,37031.47081,87405.99404,82452.81561,498422.7388,60458.64009,6068.58062,1722.3,603.2
OSC02011,00000HU001,2004,262,1,1,1,1,0,0,3,1,1,0,3,3,1,1,18,1,1,1,99999,99999,1,11,1,1,3,2,5065.1716,818.9,1043319.894,511753.877,447431.9139,84134.10278,1043319.894,426231.994,331171.7203,77143.33901,2281.06768,19522.63273,10173.15555,14552.09965,9340.94141,38694.11374,3578.29057,36034.11015,119851.9698,95060.27366,545811.6567,71276.24309,6199.76759,1651,585
OSC02011,00000HU001,2004,263,1,1,1,1,0,0,3,1,1,0,2,2,6,1,18,1,1,1,1936,99999,1,11,1,1,5,2,6011.8553,745.2,993237.5141,533483.0447,406976.1819,52778.28748,993237.5141,413934.1997,321619.7642,57507.39481,28770.06516,17618.30283,10632.29108,29216.35489,8162.67304,44848.99705,0,20351.40578,104512.2796,92314.43548,512220.9047,67082.40975,7986.58177,1626.7,255
OSC02011,00000HU001,2004,264,1,1,1,1,0,0,3,1,1,0,3,2,1,1,8,1,1,1,1931,99999,1,12,1,1,4,1,5551.0562,861.3,1025051.505,525423.5529,411970.0644,87657.88777,1025051.505,423710.5212,339642.9272,76423.40381,13275.34723,20085.08322,7713.62055,12771.55406,7117.7027,41344.23936,8952.23847,26681.64518,125278.0926,84067.59398,523877.5854,77463.39844,4983.16659,1187.1,455.8
OSC02011,00000HU001,2004,265,1,1,1,1,0,0,3,1,1,1,5,1,1,1,2,1,1,1,1988,99999,1,11,1,1,5,2,6057.6846,796.3,735322.5238,359812.6583,281495.9746,94013.89086,735322.5238,294170.272,238373.3828,87804.95635,5323.02164,24949.95324,6383.95254,8571.29068,6509.18693,32967.24258,8079.33266,16949.10575,40835.34038,55796.88922,343615.3837,97536.8681,2588.40118,1415.9,730.1
OSC02011,00000HU001,2004,266,1,1,1,1,0,0,3,1,1,1,5,1,1,1,5,1,1,1,1926,99999,1,5,1,1,3,1,6775.8948,573.1,512587.8364,255473.0453,172331.2992,84783.49195,512587.8364,265282.2781,246987.1741,69602.28314,12212.55375,23787.4195,10490.09511,11964.66541,10682.10736,42025.53208,8782.74527,24900.38925,32539.38321,18295.10399,187907.1978,59398.36053,2309.66801,955,555.1
OSC02011,00000HU001,2004,267,1,1,1,1,0,0,3,1,2,0,3,3,1,1,16,1,1,1,99999,99999,1,13,1,2,1,4,5551.0562,719,0,0,0,0,200047.184,200047.184,200047.184,59408.07699,3734.98327,21059.94799,7646.32416,6280.56066,7348.4368,33656.99117,0,17668.82922,43243.03377,0,0,0,7732.3574,2105.7,636.9
OSC02011,00000HU001,2004,268,1,1,1,1,0,0,3,1,3,1,4,2,1,1,7,1,1,1,1970,99999,1,15,3,99999,99999,5,5885.2772,627.6,565423.8484,189326.4207,267990.1625,108107.2651,565423.8484,278670.4502,254228.0415,81777.20944,7259.32531,24603.07167,8820.69626,5784.73191,13852.69844,24146.66458,12560.45082,25153.58634,50269.60677,24442.40864,197277.9449,89475.45335,3215.88687,1926.1,358.4
OSC02011,00000HU001,2004,269,1,1,1,1,0,0,3,1,1,0,5,2,1,1,10,1,1,1,1938,99999,1,10,1,3,99999,3,4945.3349,1181.7,1585740.65,812235.4436,641843.8136,131661.3933,1585740.65,712452.9795,560537.4885,103542.7472,57335.43332,23611.38648,29357.96467,18297.50023,28790.08945,60972.04976,87770.03705,50242.79444,100617.486,151915.491,765796.6111,107491.0599,15174.44437,1528.2,922
OSC02011,00000HU001,2004,270,1,1,1,1,0,0,3,1,2,1,2,2,2,1,15,1,1,1,1930,99999,1,14,1,2,1,4,8484.5791,409.5,0,0,0,0,102119.6926,102119.6926,102119.6926,43182.3553,7789.00047,17001.10691,4446.15314,1415.29384,7250.61675,8143.89246,0,5627.48867,7263.78504,0,0,0,6851.52952,409.8,630
OSC02011,00000HU001,2004,271,1,1,1,1,0,0,3,1,3,0,2,0,6,1,15,1,1,1,1934,99999,1,14,3,99999,99999,5,5176.6595,653.6,1026409.981,312374.5315,608502.453,105532.996,1026409.981,495484.1939,464635.798,64708.89872,31454.3477,17345.23293,21943.49996,9090.22255,16384.12595,34889.60475,0,67518.54379,201301.3216,30848.39597,431988.8802,98936.90645,14118.59428,4812.2,4.5
OSC02011,00000HU001,2004,272,1,1,1,1,0,0,3,1,3,0,2,0,3,1,17,2,1,1,1940,99999,1,16,3,99999,99999,5,6363.5143,211.7,203291.1245,52204.42541,110989.5904,40097.10869,203291.1245,118307.1099,103903.0672,43469.51807,4344.29601,13524.45424,4127.79688,2217.26623,6716.57147,8339.87711,0,7176.24505,13987.0421,14404.04278,55985.55913,28998.4554,1232.14966,218,124.9
OSC02011,00000HU001,2004,273,1,1,1,0,99999,99999,3,1,1,1,3,1,1,2,11,1,1,1,1980,99999,1,11,1,1,5,2,6057.6846,769.3,1026995.011,550914.6273,356795.5038,119284.8801,1026995.011,448734.3954,373633.8596,73099.20216,17281.91955,16931.11261,4535.33177,12838.8881,11107.826,49421.14885,20744.04179,38488.6316,129185.7572,75100.53577,458167.1167,120093.4992,3758.20179,829.2,562.5
OSC02011,00000HU001,2004,274,1,1,1,1,0,0,3,1,3,0,3,1,1,1,8,1,1,1,1967,99999,1,15,3,99999,99999,5,4109.2455,442.2,572633.2079,247007.4437,236882.0833,88743.68088,572633.2079,248480.9971,219803.7369,50382.17034,13422.15528,17156.53562,13688.36538,6916.25692,35532.04153,23126.68891,0,20224.76118,39354.76174,28677.26017,226000.3335,98151.87735,6246.18799,867.7,7.1
